frame,vision_backbone_output_before_cosine_distance,vision_backbone_output_after_cosine_distance,vision_backbone_output_before_l2,vision_backbone_output_after_l2,vision_backbone_output_cosine_improvement,vision_backbone_output_l2_improvement,vision_backbone_output_shift_norm,projector_output_before_cosine_distance,projector_output_after_cosine_distance,projector_output_before_l2,projector_output_after_l2,projector_output_cosine_improvement,projector_output_l2_improvement,projector_output_shift_norm
episode_000005_000032,0.1862128087164533,0.026522203695520385,101.54572864250831,40.39905674492006,0.1596906050209329,61.14667189758825,91.60376200905789,0.14255341796345444,0.01201005122992449,11.452664764736456,3.58572974132164,0.13054336673352995,7.8669350234148165,11.463915789850004
episode_000005_000033,0.18534365745242998,0.026907505996432657,100.81029161179355,40.680962051037426,0.15843615145599732,60.12932956075612,91.98533782540765,0.14237772166212292,0.012126272677518979,11.355421175484231,3.617443039748228,0.13025144898460395,7.737978135736004,11.545007053127563
episode_000005_000034,0.180780725543783,0.027574819430748243,99.33573887591577,41.643571470646194,0.15320590611303475,57.69216740526957,91.77560386058221,0.1368644898729905,0.012853005501797021,10.95727691519897,3.9109617523531504,0.12401148437119347,7.0463151628458185,11.576852890097964
episode_000005_000035,0.182363058495299,0.029317905607349593,99.69002063997455,42.957490488179026,0.1530451528879494,56.73253015179552,91.14670269809213,0.1406884483511719,0.013536864788407321,11.183376521307904,3.934105490810927,0.12715158356276457,7.249271030496978,11.558944891769137
episode_000005_000036,0.1860788419056728,0.0365711850160475,101.06314763289875,48.20462685862672,0.1495076568896253,52.85852077427203,89.42675362597062,0.14259394777852696,0.01811322263896764,11.92571290125873,4.371691299563579,0.12448072513955932,7.554021601695152,11.424413183321414
episode_000005_000037,0.20545250706477658,0.04752785340492205,104.87277098758157,53.36046356612696,0.15792465365985453,51.512307421454615,87.2394572379239,0.14702745815416585,0.022535699307453028,12.476207748753826,4.892280452930853,0.12449175884671282,7.583927295822972,11.193537127076645
episode_000005_000038,0.22052529462032378,0.059408130590858366,110.09035664601056,59.42426407833987,0.1611171640294654,50.666092567670695,85.17359399166324,0.15948289332803067,0.026573512985634817,14.448713758831351,6.095581400570031,0.13290938034239586,8.35313235826132,10.98069087054394
episode_000005_000039,0.1839527912000859,0.048516762900354005,98.29145498666436,52.92893003541203,0.1354360282997319,45.36252495125233,83.10929170333758,0.1263837265157539,0.025338273052126548,12.02189309574855,5.1665794121629505,0.10104545346362737,6.8553136835856,10.756347116965893
episode_000005_000040,0.1825186553540925,0.056300144574846445,97.56384703805278,56.700137570098946,0.12621851077924606,40.86370946795384,81.29043903330478,0.12442330875696772,0.025186946802608356,12.149038771964873,5.189877316881501,0.09923636195435936,6.959161455083373,10.550488161961693
episode_000005_000041,0.1777053986841095,0.06145448916109697,94.05819908347787,58.061833074527904,0.11625090952301254,35.99636600894997,80.09651743598242,0.10727690722614358,0.026688269330845227,10.699119280241677,5.411899267216458,0.08058863789529835,5.287220013025219,10.427709156594727
episode_000005_000042,0.1694288931429535,0.05950757676470475,91.78961764114283,57.27250533699337,0.10992131637824876,34.51711230414946,79.15193406283564,0.09965761777158932,0.025730918677314363,10.244030260225726,5.379633577926699,0.07392669909427496,4.864396682299027,10.32026097294864
